source_file,bearing_id,label,N,M,F,run_id,channel_names,channel_lengths,channel_rasters,channel_xindices,finite,synchronized,sampling_raster,start_timestamp,stop_timestamp,accepted,rejection_reason
D:\code\putest\PU-dataset-main\K001\K001\N09_M07_F10_K001_1.mat,K001,0,N09,07,10,1,vibration_1|phase_current_1|phase_current_2,256823|256823|256823,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9924019165442665,4.992401916544266,True,
D:\code\putest\PU-dataset-main\KI04\KI04\N15_M07_F10_KI04_13.mat,KI04,2,N15,07,10,13,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0025920154802350267,3.9974079845197648,True,
D:\code\putest\PU-dataset-main\KI04\KI04\N15_M07_F10_KI04_14.mat,KI04,2,N15,07,10,14,vibration_1|phase_current_1|phase_current_2,256081|256081|256081,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9940349425928453,4.994034942592846,True,
D:\code\putest\PU-dataset-main\KI04\KI04\N15_M07_F10_KI04_15.mat,KI04,2,N15,07,10,15,vibration_1|phase_current_1|phase_current_2,256083|256083|256083,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9924951314164681,4.992495131416468,True,
D:\code\putest\PU-dataset-main\KI04\KI04\N15_M07_F10_KI04_16.mat,KI04,2,N15,07,10,16,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002643342519447601,3.9973566574805526,True,
D:\code\putest\PU-dataset-main\KI04\KI04\N15_M07_F10_KI04_17.mat,KI04,2,N15,07,10,17,vibration_1|phase_current_1|phase_current_2,257488|257488|257488,HostService|HostService|HostService,2|2|2,True,True,HostService,0.992484010557972,4.9924840105579715,True,
D:\code\putest\PU-dataset-main\KI04\KI04\N15_M07_F10_KI04_18.mat,KI04,2,N15,07,10,18,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002769521490845181,3.997230478509155,True,
D:\code\putest\PU-dataset-main\KI04\KI04\N15_M07_F10_KI04_19.mat,KI04,2,N15,07,10,19,vibration_1|phase_current_1|phase_current_2,256003|256003|256003,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0028704646679632447,3.9971295353320366,True,
D:\code\putest\PU-dataset-main\KI04\KI04\N15_M07_F10_KI04_2.mat,KI04,2,N15,07,10,2,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0026587406312113737,3.9973412593687887,True,
D:\code\putest\PU-dataset-main\KI04\KI04\N15_M07_F10_KI04_20.mat,KI04,2,N15,07,10,20,vibration_1|phase_current_1|phase_current_2,256135|256135|256135,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9928437275577867,4.992843727557787,True,
D:\code\putest\PU-dataset-main\KI04\KI04\N15_M07_F10_KI04_3.mat,KI04,2,N15,07,10,3,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002706645867809777,3.9972933541321902,True,
D:\code\putest\PU-dataset-main\KI04\KI04\N15_M07_F10_KI04_4.mat,KI04,2,N15,07,10,4,vibration_1|phase_current_1|phase_current_2,256813|256813|256813,HostService|HostService|HostService,2|2|2,True,True,HostService,0.994278746029105,4.994278746029105,True,
D:\code\putest\PU-dataset-main\KI04\KI04\N15_M07_F10_KI04_5.mat,KI04,2,N15,07,10,5,vibration_1|phase_current_1|phase_current_2,256089|256089|256089,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9933424552888023,4.993342455288802,True,
D:\code\putest\PU-dataset-main\KI04\KI04\N15_M07_F10_KI04_6.mat,KI04,2,N15,07,10,6,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002532561659813794,3.9974674383401863,True,
D:\code\putest\PU-dataset-main\KI04\KI04\N15_M07_F10_KI04_7.mat,KI04,2,N15,07,10,7,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002665584236439717,3.9973344157635604,True,
D:\code\putest\PU-dataset-main\KI04\KI04\N15_M07_F10_KI04_8.mat,KI04,2,N15,07,10,8,vibration_1|phase_current_1|phase_current_2,256844|256844|256844,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9940520516059161,4.994052051605916,True,
D:\code\putest\PU-dataset-main\KI04\KI04\N15_M07_F10_KI04_9.mat,KI04,2,N15,07,10,9,vibration_1|phase_current_1|phase_current_2,256081|256081|256081,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9941273312634279,4.994127331263428,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N09_M07_F10_KI14_1.mat,KI14,2,N09,07,10,1,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020594895203421104,3.997940510479658,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N09_M07_F10_KI14_10.mat,KI14,2,N09,07,10,10,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.001991481455184396,3.9980085185448155,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N09_M07_F10_KI14_11.mat,KI14,2,N09,07,10,11,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002105683677807728,3.997894316322192,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N09_M07_F10_KI14_12.mat,KI14,2,N09,07,10,12,vibration_1|phase_current_1|phase_current_2,257753|257753|257753,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0019923369025448704,3.998007663097455,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N09_M07_F10_KI14_13.mat,KI14,2,N09,07,10,13,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021647095456804612,3.9978352904543195,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N09_M07_F10_KI14_14.mat,KI14,2,N09,07,10,14,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002114665875092709,3.9978853341249074,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N09_M07_F10_KI14_15.mat,KI14,2,N09,07,10,15,vibration_1|phase_current_1|phase_current_2,256084|256084|256084,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002084725217476105,3.9979152747825237,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N09_M07_F10_KI14_16.mat,KI14,2,N09,07,10,16,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0019555526660444715,3.9980444473339554,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N09_M07_F10_KI14_17.mat,KI14,2,N09,07,10,17,vibration_1|phase_current_1|phase_current_2,256003|256003|256003,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0022793394919840304,3.997720660508016,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N09_M07_F10_KI14_18.mat,KI14,2,N09,07,10,18,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021736917429654424,3.9978263082570344,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N09_M07_F10_KI14_19.mat,KI14,2,N09,07,10,19,vibration_1|phase_current_1|phase_current_2,256083|256083|256083,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020813034280342075,3.9979186965719657,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N09_M07_F10_KI14_2.mat,KI14,2,N09,07,10,2,vibration_1|phase_current_1|phase_current_2,256088|256088|256088,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002263085992135017,3.997736914007865,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N09_M07_F10_KI14_20.mat,KI14,2,N09,07,10,20,vibration_1|phase_current_1|phase_current_2,256087|256087|256087,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0024020961882121063,3.997597903811788,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N09_M07_F10_KI14_3.mat,KI14,2,N09,07,10,3,vibration_1|phase_current_1|phase_current_2,256092|256092|256092,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9930447852356629,4.9930447852356625,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N09_M07_F10_KI14_4.mat,KI14,2,N09,07,10,4,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0022186027293903485,3.9977813972706095,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N09_M07_F10_KI14_5.mat,KI14,2,N09,07,10,5,vibration_1|phase_current_1|phase_current_2,256086|256086|256086,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021026896120460675,3.997897310387954,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N09_M07_F10_KI14_6.mat,KI14,2,N09,07,10,6,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002193794755936591,3.9978062052440633,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N09_M07_F10_KI14_7.mat,KI14,2,N09,07,10,7,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020120121918357813,3.9979879878081643,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N09_M07_F10_KI14_8.mat,KI14,2,N09,07,10,8,vibration_1|phase_current_1|phase_current_2,256359|256359|256359,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002283189005106165,3.997716810994894,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N09_M07_F10_KI14_9.mat,KI14,2,N09,07,10,9,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0019949032446262937,3.9980050967553735,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M01_F10_KI14_1.mat,KI14,2,N15,01,10,1,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0019949032446262937,3.9980050967553735,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M01_F10_KI14_10.mat,KI14,2,N15,01,10,10,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002036392441609302,3.9979636075583906,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M01_F10_KI14_11.mat,KI14,2,N15,01,10,11,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020440914678535715,3.9979559085321466,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M01_F10_KI14_12.mat,KI14,2,N15,01,10,12,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0019846378763006007,3.9980153621236996,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M01_F10_KI14_13.mat,KI14,2,N15,01,10,13,vibration_1|phase_current_1|phase_current_2,256089|256089|256089,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002217747282029874,3.99778225271797,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M01_F10_KI14_14.mat,KI14,2,N15,01,10,14,vibration_1|phase_current_1|phase_current_2,256003|256003|256003,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020723212307492264,3.997927678769251,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M01_F10_KI14_15.mat,KI14,2,N15,01,10,15,vibration_1|phase_current_1|phase_current_2,256006|256006|256006,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002028265691684795,3.997971734308315,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M01_F10_KI14_16.mat,KI14,2,N15,01,10,16,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020222775601614743,3.9979777224398387,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M01_F10_KI14_17.mat,KI14,2,N15,01,10,17,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002148883769511685,3.997851116230488,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M01_F10_KI14_18.mat,KI14,2,N15,01,10,18,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020727489544294635,3.9979272510455703,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M01_F10_KI14_19.mat,KI14,2,N15,01,10,19,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002317406899525141,3.9976825931004747,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M01_F10_KI14_2.mat,KI14,2,N15,01,10,2,vibration_1|phase_current_1|phase_current_2,256083|256083|256083,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002235283952919599,3.9977647160470804,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M01_F10_KI14_20.mat,KI14,2,N15,01,10,20,vibration_1|phase_current_1|phase_current_2,256088|256088|256088,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002032970652167404,3.9979670293478327,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M01_F10_KI14_3.mat,KI14,2,N15,01,10,3,vibration_1|phase_current_1|phase_current_2,256088|256088|256088,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002066760822906143,3.997933239177094,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M01_F10_KI14_4.mat,KI14,2,N15,01,10,4,vibration_1|phase_current_1|phase_current_2,256090|256090|256090,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0022301512687567526,3.9977698487312434,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M01_F10_KI14_5.mat,KI14,2,N15,01,10,5,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0022083373610646555,3.997791662638935,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M01_F10_KI14_6.mat,KI14,2,N15,01,10,6,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002089002454278477,3.9979109975457217,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M01_F10_KI14_7.mat,KI14,2,N15,01,10,7,vibration_1|phase_current_1|phase_current_2,256088|256088|256088,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021279253091800623,3.99787207469082,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M01_F10_KI14_8.mat,KI14,2,N15,01,10,8,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.001976938850056331,3.9980230611499437,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M01_F10_KI14_9.mat,KI14,2,N15,01,10,9,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020385310600104876,3.9979614689399896,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F04_KI14_1.mat,KI14,2,N15,07,04,1,vibration_1|phase_current_1|phase_current_2,256003|256003|256003,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0034876588886541163,3.996512341111346,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F04_KI14_10.mat,KI14,2,N15,07,04,10,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002125358967098639,3.9978746410329014,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F04_KI14_11.mat,KI14,2,N15,07,04,11,vibration_1|phase_current_1|phase_current_2,256084|256084|256084,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0022014937821808606,3.997798506217819,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F04_KI14_12.mat,KI14,2,N15,07,04,12,vibration_1|phase_current_1|phase_current_2,257116|257116|257116,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0024384527010322685,3.9975615472989676,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F04_KI14_13.mat,KI14,2,N15,07,04,13,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002237422571320785,3.9977625774286794,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F04_KI14_14.mat,KI14,2,N15,07,04,14,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002260947373733831,3.997739052626266,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F04_KI14_15.mat,KI14,2,N15,07,04,15,vibration_1|phase_current_1|phase_current_2,256088|256088|256088,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020205666654405253,3.9979794333345593,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F04_KI14_16.mat,KI14,2,N15,07,04,16,vibration_1|phase_current_1|phase_current_2,256085|256085|256085,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0022677909526176263,3.9977322090473826,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F04_KI14_17.mat,KI14,2,N15,07,04,17,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0019256120084278675,3.998074387991572,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F04_KI14_18.mat,KI14,2,N15,07,04,18,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0032549772066050803,3.996745022793395,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F04_KI14_19.mat,KI14,2,N15,07,04,19,vibration_1|phase_current_1|phase_current_2,256013|256013|256013,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.001998752757748428,3.9980012472422515,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F04_KI14_2.mat,KI14,2,N15,07,04,2,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021304916512614853,3.9978695083487383,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F04_KI14_20.mat,KI14,2,N15,07,04,20,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021369075064650435,3.9978630924935348,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F04_KI14_3.mat,KI14,2,N15,07,04,3,vibration_1|phase_current_1|phase_current_2,272879|272879|272879,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002153161006314057,3.997846838993686,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F04_KI14_4.mat,KI14,2,N15,07,04,4,vibration_1|phase_current_1|phase_current_2,256084|256084|256084,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002083869770115631,3.9979161302298842,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F04_KI14_5.mat,KI14,2,N15,07,04,5,vibration_1|phase_current_1|phase_current_2,256003|256003|256003,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002114238151412472,3.9978857618485875,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F04_KI14_6.mat,KI14,2,N15,07,04,6,vibration_1|phase_current_1|phase_current_2,256009|256009|256009,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002079592533313259,3.9979204074666868,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F04_KI14_7.mat,KI14,2,N15,07,04,7,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021831016639306607,3.9978168983360693,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F04_KI14_8.mat,KI14,2,N15,07,04,8,vibration_1|phase_current_1|phase_current_2,256007|256007|256007,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002337937636176527,3.9976620623638235,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F04_KI14_9.mat,KI14,2,N15,07,04,9,vibration_1|phase_current_1|phase_current_2,256722|256722|256722,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002337937636176527,3.9976620623638235,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F10_KI14_1.mat,KI14,2,N15,07,10,1,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.004509490760740783,3.9954905092392594,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F10_KI14_10.mat,KI14,2,N15,07,10,10,vibration_1|phase_current_1|phase_current_2,260270|260270|260270,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002367878293793131,3.9976321217062067,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F10_KI14_11.mat,KI14,2,N15,07,10,11,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021788244271282887,3.997821175572872,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F10_KI14_12.mat,KI14,2,N15,07,10,12,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020445191915338086,3.997955480808466,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F10_KI14_13.mat,KI14,2,N15,07,10,13,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002023988454882423,3.9979760115451177,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F10_KI14_14.mat,KI14,2,N15,07,10,14,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020398142310511995,3.9979601857689486,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F10_KI14_15.mat,KI14,2,N15,07,10,15,vibration_1|phase_current_1|phase_current_2,256084|256084|256084,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021458897037500246,3.99785411029625,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F10_KI14_16.mat,KI14,2,N15,07,10,16,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0022964484391935183,3.9977035515608064,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F10_KI14_17.mat,KI14,2,N15,07,10,17,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021236480723776903,3.9978763519276224,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F10_KI14_18.mat,KI14,2,N15,07,10,18,vibration_1|phase_current_1|phase_current_2,265780|265780|265780,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021984997164192,3.9978015002835807,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F10_KI14_19.mat,KI14,2,N15,07,10,19,vibration_1|phase_current_1|phase_current_2,256002|256002|256002,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002269501847338575,3.9977304981526616,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F10_KI14_2.mat,KI14,2,N15,07,10,2,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002084297493795868,3.997915702506204,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F10_KI14_20.mat,KI14,2,N15,07,10,20,vibration_1|phase_current_1|phase_current_2,274159|274159|274159,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020851529411563424,3.9979148470588437,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F10_KI14_3.mat,KI14,2,N15,07,10,3,vibration_1|phase_current_1|phase_current_2,256005|256005|256005,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020915687963599006,3.99790843120364,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F10_KI14_4.mat,KI14,2,N15,07,10,4,vibration_1|phase_current_1|phase_current_2,256388|256388|256388,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0020564954545804503,3.9979435045454195,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F10_KI14_5.mat,KI14,2,N15,07,10,5,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0021972165453784886,3.9978027834546217,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F10_KI14_6.mat,KI14,2,N15,07,10,6,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0019884873894227355,3.998011512610577,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F10_KI14_7.mat,KI14,2,N15,07,10,7,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002002602270870563,3.9979973977291294,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F10_KI14_8.mat,KI14,2,N15,07,10,8,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0036022888349576854,3.9963977111650424,True,
D:\code\putest\PU-dataset-main\KI14\KI14\N15_M07_F10_KI14_9.mat,KI14,2,N15,07,10,9,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002090713348999426,3.9979092866510006,True,
D:\code\putest\PU-dataset-main\KI16\KI16\N09_M07_F10_KI16_1.mat,KI16,2,N09,07,10,1,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.0023794166558310462,3.997620583344169,True,
D:\code\putest\PU-dataset-main\KI16\KI16\N09_M07_F10_KI16_10.mat,KI16,2,N09,07,10,10,vibration_1|phase_current_1|phase_current_2,256000|256000|256000,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.00221174969032938,3.9977882503096707,True,
D:\code\putest\PU-dataset-main\KI16\KI16\N09_M07_F10_KI16_11.mat,KI16,2,N09,07,10,11,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002312264325260226,3.99768773567474,True,
D:\code\putest\PU-dataset-main\KI16\KI16\N09_M07_F10_KI16_12.mat,KI16,2,N09,07,10,12,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002378133490278738,3.9976218665097214,True,
D:\code\putest\PU-dataset-main\KI16\KI16\N09_M07_F10_KI16_13.mat,KI16,2,N09,07,10,13,vibration_1|phase_current_1|phase_current_2,256112|256112|256112,HostService|HostService|HostService,2|2|2,True,True,HostService,0.9946791401764267,4.994679140176427,True,
D:\code\putest\PU-dataset-main\KI16\KI16\N09_M07_F10_KI16_14.mat,KI16,2,N09,07,10,14,vibration_1|phase_current_1|phase_current_2,256001|256001|256001,HostService|HostService|HostService,2|2|2,True,True,HostService,-0.002571036044975808,3.997428963955024,True,
