sample_id,source_file,bearing_id,label,condition,run_id,window_index,window_start,window_end,signal_length,sampling_raster,start_timestamp,stop_timestamp
KI16_N15_M07_F04_run01_w08,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_1.mat,KI16,2,N15_M07_F04,1,8,255080,257128,289013,HostService,-0.0020954093469200603,3.99790459065308
KI16_N15_M07_F04_run01_w09,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_1.mat,KI16,2,N15_M07_F04,1,9,286965,289013,289013,HostService,-0.0020954093469200603,3.99790459065308
KI16_N15_M07_F04_run10_w00,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_10.mat,KI16,2,N15_M07_F04,10,0,0,2048,256001,HostService,-0.002091987572113904,3.997908012427886
KI16_N15_M07_F04_run10_w01,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_10.mat,KI16,2,N15_M07_F04,10,1,28217,30265,256001,HostService,-0.002091987572113904,3.997908012427886
KI16_N15_M07_F04_run10_w02,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_10.mat,KI16,2,N15_M07_F04,10,2,56434,58482,256001,HostService,-0.002091987572113904,3.997908012427886
KI16_N15_M07_F04_run10_w03,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_10.mat,KI16,2,N15_M07_F04,10,3,84651,86699,256001,HostService,-0.002091987572113904,3.997908012427886
KI16_N15_M07_F04_run10_w04,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_10.mat,KI16,2,N15_M07_F04,10,4,112868,114916,256001,HostService,-0.002091987572113904,3.997908012427886
KI16_N15_M07_F04_run10_w05,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_10.mat,KI16,2,N15_M07_F04,10,5,141085,143133,256001,HostService,-0.002091987572113904,3.997908012427886
KI16_N15_M07_F04_run10_w06,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_10.mat,KI16,2,N15_M07_F04,10,6,169302,171350,256001,HostService,-0.002091987572113904,3.997908012427886
KI16_N15_M07_F04_run10_w07,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_10.mat,KI16,2,N15_M07_F04,10,7,197519,199567,256001,HostService,-0.002091987572113904,3.997908012427886
KI16_N15_M07_F04_run10_w08,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_10.mat,KI16,2,N15_M07_F04,10,8,225736,227784,256001,HostService,-0.002091987572113904,3.997908012427886
KI16_N15_M07_F04_run10_w09,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_10.mat,KI16,2,N15_M07_F04,10,9,253953,256001,256001,HostService,-0.002091987572113904,3.997908012427886
KI16_N15_M07_F04_run11_w00,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_11.mat,KI16,2,N15_M07_F04,11,0,0,2048,256002,HostService,-0.0021659834522970373,3.997834016547703
KI16_N15_M07_F04_run11_w01,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_11.mat,KI16,2,N15_M07_F04,11,1,28217,30265,256002,HostService,-0.0021659834522970373,3.997834016547703
KI16_N15_M07_F04_run11_w02,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_11.mat,KI16,2,N15_M07_F04,11,2,56434,58482,256002,HostService,-0.0021659834522970373,3.997834016547703
KI16_N15_M07_F04_run11_w03,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_11.mat,KI16,2,N15_M07_F04,11,3,84651,86699,256002,HostService,-0.0021659834522970373,3.997834016547703
KI16_N15_M07_F04_run11_w04,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_11.mat,KI16,2,N15_M07_F04,11,4,112868,114916,256002,HostService,-0.0021659834522970373,3.997834016547703
KI16_N15_M07_F04_run11_w05,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_11.mat,KI16,2,N15_M07_F04,11,5,141086,143134,256002,HostService,-0.0021659834522970373,3.997834016547703
KI16_N15_M07_F04_run11_w06,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_11.mat,KI16,2,N15_M07_F04,11,6,169303,171351,256002,HostService,-0.0021659834522970373,3.997834016547703
KI16_N15_M07_F04_run11_w07,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_11.mat,KI16,2,N15_M07_F04,11,7,197520,199568,256002,HostService,-0.0021659834522970373,3.997834016547703
KI16_N15_M07_F04_run11_w08,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_11.mat,KI16,2,N15_M07_F04,11,8,225737,227785,256002,HostService,-0.0021659834522970373,3.997834016547703
KI16_N15_M07_F04_run11_w09,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_11.mat,KI16,2,N15_M07_F04,11,9,253954,256002,256002,HostService,-0.0021659834522970373,3.997834016547703
KI16_N15_M07_F04_run12_w00,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_12.mat,KI16,2,N15_M07_F04,12,0,0,2048,256819,HostService,-0.002138181531997016,3.997861818468003
KI16_N15_M07_F04_run12_w01,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_12.mat,KI16,2,N15_M07_F04,12,1,28308,30356,256819,HostService,-0.002138181531997016,3.997861818468003
KI16_N15_M07_F04_run12_w02,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_12.mat,KI16,2,N15_M07_F04,12,2,56616,58664,256819,HostService,-0.002138181531997016,3.997861818468003
KI16_N15_M07_F04_run12_w03,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_12.mat,KI16,2,N15_M07_F04,12,3,84924,86972,256819,HostService,-0.002138181531997016,3.997861818468003
KI16_N15_M07_F04_run12_w04,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_12.mat,KI16,2,N15_M07_F04,12,4,113232,115280,256819,HostService,-0.002138181531997016,3.997861818468003
KI16_N15_M07_F04_run12_w05,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_12.mat,KI16,2,N15_M07_F04,12,5,141539,143587,256819,HostService,-0.002138181531997016,3.997861818468003
KI16_N15_M07_F04_run12_w06,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_12.mat,KI16,2,N15_M07_F04,12,6,169847,171895,256819,HostService,-0.002138181531997016,3.997861818468003
KI16_N15_M07_F04_run12_w07,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_12.mat,KI16,2,N15_M07_F04,12,7,198155,200203,256819,HostService,-0.002138181531997016,3.997861818468003
KI16_N15_M07_F04_run12_w08,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_12.mat,KI16,2,N15_M07_F04,12,8,226463,228511,256819,HostService,-0.002138181531997016,3.997861818468003
KI16_N15_M07_F04_run12_w09,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_12.mat,KI16,2,N15_M07_F04,12,9,254771,256819,256819,HostService,-0.002138181531997016,3.997861818468003
KI16_N15_M07_F04_run13_w00,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_13.mat,KI16,2,N15_M07_F04,13,0,0,2048,256085,HostService,-0.0021099518898462255,3.9978900481101536
KI16_N15_M07_F04_run13_w01,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_13.mat,KI16,2,N15_M07_F04,13,1,28226,30274,256085,HostService,-0.0021099518898462255,3.9978900481101536
KI16_N15_M07_F04_run13_w02,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_13.mat,KI16,2,N15_M07_F04,13,2,56453,58501,256085,HostService,-0.0021099518898462255,3.9978900481101536
KI16_N15_M07_F04_run13_w03,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_13.mat,KI16,2,N15_M07_F04,13,3,84679,86727,256085,HostService,-0.0021099518898462255,3.9978900481101536
KI16_N15_M07_F04_run13_w04,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_13.mat,KI16,2,N15_M07_F04,13,4,112905,114953,256085,HostService,-0.0021099518898462255,3.9978900481101536
KI16_N15_M07_F04_run13_w05,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_13.mat,KI16,2,N15_M07_F04,13,5,141132,143180,256085,HostService,-0.0021099518898462255,3.9978900481101536
KI16_N15_M07_F04_run13_w06,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_13.mat,KI16,2,N15_M07_F04,13,6,169358,171406,256085,HostService,-0.0021099518898462255,3.9978900481101536
KI16_N15_M07_F04_run13_w07,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_13.mat,KI16,2,N15_M07_F04,13,7,197584,199632,256085,HostService,-0.0021099518898462255,3.9978900481101536
KI16_N15_M07_F04_run13_w08,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_13.mat,KI16,2,N15_M07_F04,13,8,225811,227859,256085,HostService,-0.0021099518898462255,3.9978900481101536
KI16_N15_M07_F04_run13_w09,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_13.mat,KI16,2,N15_M07_F04,13,9,254037,256085,256085,HostService,-0.0021099518898462255,3.9978900481101536
KI16_N15_M07_F04_run14_w00,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_14.mat,KI16,2,N15_M07_F04,14,0,0,2048,256003,HostService,-0.0020693183140231175,3.9979306816859768
KI16_N15_M07_F04_run14_w01,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_14.mat,KI16,2,N15_M07_F04,14,1,28217,30265,256003,HostService,-0.0020693183140231175,3.9979306816859768
KI16_N15_M07_F04_run14_w02,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_14.mat,KI16,2,N15_M07_F04,14,2,56434,58482,256003,HostService,-0.0020693183140231175,3.9979306816859768
KI16_N15_M07_F04_run14_w03,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_14.mat,KI16,2,N15_M07_F04,14,3,84652,86700,256003,HostService,-0.0020693183140231175,3.9979306816859768
KI16_N15_M07_F04_run14_w04,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_14.mat,KI16,2,N15_M07_F04,14,4,112869,114917,256003,HostService,-0.0020693183140231175,3.9979306816859768
KI16_N15_M07_F04_run14_w05,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_14.mat,KI16,2,N15_M07_F04,14,5,141086,143134,256003,HostService,-0.0020693183140231175,3.9979306816859768
KI16_N15_M07_F04_run14_w06,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_14.mat,KI16,2,N15_M07_F04,14,6,169303,171351,256003,HostService,-0.0020693183140231175,3.9979306816859768
KI16_N15_M07_F04_run14_w07,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_14.mat,KI16,2,N15_M07_F04,14,7,197521,199569,256003,HostService,-0.0020693183140231175,3.9979306816859768
KI16_N15_M07_F04_run14_w08,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_14.mat,KI16,2,N15_M07_F04,14,8,225738,227786,256003,HostService,-0.0020693183140231175,3.9979306816859768
KI16_N15_M07_F04_run14_w09,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_14.mat,KI16,2,N15_M07_F04,14,9,253955,256003,256003,HostService,-0.0020693183140231175,3.9979306816859768
KI16_N15_M07_F04_run15_w00,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_15.mat,KI16,2,N15_M07_F04,15,0,0,2048,256003,HostService,-0.0021629893993416506,3.997837010600658
KI16_N15_M07_F04_run15_w01,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_15.mat,KI16,2,N15_M07_F04,15,1,28217,30265,256003,HostService,-0.0021629893993416506,3.997837010600658
KI16_N15_M07_F04_run15_w02,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_15.mat,KI16,2,N15_M07_F04,15,2,56434,58482,256003,HostService,-0.0021629893993416506,3.997837010600658
KI16_N15_M07_F04_run15_w03,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_15.mat,KI16,2,N15_M07_F04,15,3,84652,86700,256003,HostService,-0.0021629893993416506,3.997837010600658
KI16_N15_M07_F04_run15_w04,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_15.mat,KI16,2,N15_M07_F04,15,4,112869,114917,256003,HostService,-0.0021629893993416506,3.997837010600658
KI16_N15_M07_F04_run15_w05,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_15.mat,KI16,2,N15_M07_F04,15,5,141086,143134,256003,HostService,-0.0021629893993416506,3.997837010600658
KI16_N15_M07_F04_run15_w06,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_15.mat,KI16,2,N15_M07_F04,15,6,169303,171351,256003,HostService,-0.0021629893993416506,3.997837010600658
KI16_N15_M07_F04_run15_w07,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_15.mat,KI16,2,N15_M07_F04,15,7,197521,199569,256003,HostService,-0.0021629893993416506,3.997837010600658
KI16_N15_M07_F04_run15_w08,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_15.mat,KI16,2,N15_M07_F04,15,8,225738,227786,256003,HostService,-0.0021629893993416506,3.997837010600658
KI16_N15_M07_F04_run15_w09,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_15.mat,KI16,2,N15_M07_F04,15,9,253955,256003,256003,HostService,-0.0021629893993416506,3.997837010600658
KI16_N15_M07_F04_run16_w00,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_16.mat,KI16,2,N15_M07_F04,16,0,0,2048,287568,HostService,-0.002130054816832395,3.9978699451831674
KI16_N15_M07_F04_run16_w01,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_16.mat,KI16,2,N15_M07_F04,16,1,31724,33772,287568,HostService,-0.002130054816832395,3.9978699451831674
KI16_N15_M07_F04_run16_w02,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_16.mat,KI16,2,N15_M07_F04,16,2,63449,65497,287568,HostService,-0.002130054816832395,3.9978699451831674
KI16_N15_M07_F04_run16_w03,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_16.mat,KI16,2,N15_M07_F04,16,3,95173,97221,287568,HostService,-0.002130054816832395,3.9978699451831674
KI16_N15_M07_F04_run16_w04,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_16.mat,KI16,2,N15_M07_F04,16,4,126898,128946,287568,HostService,-0.002130054816832395,3.9978699451831674
KI16_N15_M07_F04_run16_w05,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_16.mat,KI16,2,N15_M07_F04,16,5,158622,160670,287568,HostService,-0.002130054816832395,3.9978699451831674
KI16_N15_M07_F04_run16_w06,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_16.mat,KI16,2,N15_M07_F04,16,6,190347,192395,287568,HostService,-0.002130054816832395,3.9978699451831674
KI16_N15_M07_F04_run16_w07,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_16.mat,KI16,2,N15_M07_F04,16,7,222071,224119,287568,HostService,-0.002130054816832395,3.9978699451831674
KI16_N15_M07_F04_run16_w08,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_16.mat,KI16,2,N15_M07_F04,16,8,253796,255844,287568,HostService,-0.002130054816832395,3.9978699451831674
KI16_N15_M07_F04_run16_w09,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_16.mat,KI16,2,N15_M07_F04,16,9,285520,287568,287568,HostService,-0.002130054816832395,3.9978699451831674
KI16_N15_M07_F04_run17_w00,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_17.mat,KI16,2,N15_M07_F04,17,0,0,2048,257383,HostService,-0.0021078132805923775,3.9978921867194077
KI16_N15_M07_F04_run17_w01,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_17.mat,KI16,2,N15_M07_F04,17,1,28371,30419,257383,HostService,-0.0021078132805923775,3.9978921867194077
KI16_N15_M07_F04_run17_w02,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_17.mat,KI16,2,N15_M07_F04,17,2,56741,58789,257383,HostService,-0.0021078132805923775,3.9978921867194077
KI16_N15_M07_F04_run17_w03,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_17.mat,KI16,2,N15_M07_F04,17,3,85112,87160,257383,HostService,-0.0021078132805923775,3.9978921867194077
KI16_N15_M07_F04_run17_w04,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_17.mat,KI16,2,N15_M07_F04,17,4,113482,115530,257383,HostService,-0.0021078132805923775,3.9978921867194077
KI16_N15_M07_F04_run17_w05,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_17.mat,KI16,2,N15_M07_F04,17,5,141853,143901,257383,HostService,-0.0021078132805923775,3.9978921867194077
KI16_N15_M07_F04_run17_w06,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_17.mat,KI16,2,N15_M07_F04,17,6,170223,172271,257383,HostService,-0.0021078132805923775,3.9978921867194077
KI16_N15_M07_F04_run17_w07,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_17.mat,KI16,2,N15_M07_F04,17,7,198594,200642,257383,HostService,-0.0021078132805923775,3.9978921867194077
KI16_N15_M07_F04_run17_w08,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_17.mat,KI16,2,N15_M07_F04,17,8,226964,229012,257383,HostService,-0.0021078132805923775,3.9978921867194077
KI16_N15_M07_F04_run17_w09,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_17.mat,KI16,2,N15_M07_F04,17,9,255335,257383,257383,HostService,-0.0021078132805923775,3.9978921867194077
KI16_N15_M07_F04_run18_w00,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_18.mat,KI16,2,N15_M07_F04,18,0,0,2048,260359,HostService,-0.0024842085092695878,3.99751579149073
KI16_N15_M07_F04_run18_w01,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_18.mat,KI16,2,N15_M07_F04,18,1,28701,30749,260359,HostService,-0.0024842085092695878,3.99751579149073
KI16_N15_M07_F04_run18_w02,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_18.mat,KI16,2,N15_M07_F04,18,2,57402,59450,260359,HostService,-0.0024842085092695878,3.99751579149073
KI16_N15_M07_F04_run18_w03,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_18.mat,KI16,2,N15_M07_F04,18,3,86104,88152,260359,HostService,-0.0024842085092695878,3.99751579149073
KI16_N15_M07_F04_run18_w04,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_18.mat,KI16,2,N15_M07_F04,18,4,114805,116853,260359,HostService,-0.0024842085092695878,3.99751579149073
KI16_N15_M07_F04_run18_w05,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_18.mat,KI16,2,N15_M07_F04,18,5,143506,145554,260359,HostService,-0.0024842085092695878,3.99751579149073
KI16_N15_M07_F04_run18_w06,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_18.mat,KI16,2,N15_M07_F04,18,6,172207,174255,260359,HostService,-0.0024842085092695878,3.99751579149073
KI16_N15_M07_F04_run18_w07,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_18.mat,KI16,2,N15_M07_F04,18,7,200909,202957,260359,HostService,-0.0024842085092695878,3.99751579149073
KI16_N15_M07_F04_run18_w08,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_18.mat,KI16,2,N15_M07_F04,18,8,229610,231658,260359,HostService,-0.0024842085092695878,3.99751579149073
KI16_N15_M07_F04_run18_w09,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_18.mat,KI16,2,N15_M07_F04,18,9,258311,260359,260359,HostService,-0.0024842085092695878,3.99751579149073
KI16_N15_M07_F04_run19_w00,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_19.mat,KI16,2,N15_M07_F04,19,0,0,2048,256000,HostService,-0.002151868631221642,3.9978481313687784
KI16_N15_M07_F04_run19_w01,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_19.mat,KI16,2,N15_M07_F04,19,1,28217,30265,256000,HostService,-0.002151868631221642,3.9978481313687784
KI16_N15_M07_F04_run19_w02,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_19.mat,KI16,2,N15_M07_F04,19,2,56434,58482,256000,HostService,-0.002151868631221642,3.9978481313687784
KI16_N15_M07_F04_run19_w03,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_19.mat,KI16,2,N15_M07_F04,19,3,84651,86699,256000,HostService,-0.002151868631221642,3.9978481313687784
KI16_N15_M07_F04_run19_w04,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_19.mat,KI16,2,N15_M07_F04,19,4,112868,114916,256000,HostService,-0.002151868631221642,3.9978481313687784
KI16_N15_M07_F04_run19_w05,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_19.mat,KI16,2,N15_M07_F04,19,5,141084,143132,256000,HostService,-0.002151868631221642,3.9978481313687784
KI16_N15_M07_F04_run19_w06,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_19.mat,KI16,2,N15_M07_F04,19,6,169301,171349,256000,HostService,-0.002151868631221642,3.9978481313687784
KI16_N15_M07_F04_run19_w07,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_19.mat,KI16,2,N15_M07_F04,19,7,197518,199566,256000,HostService,-0.002151868631221642,3.9978481313687784
KI16_N15_M07_F04_run19_w08,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_19.mat,KI16,2,N15_M07_F04,19,8,225735,227783,256000,HostService,-0.002151868631221642,3.9978481313687784
KI16_N15_M07_F04_run19_w09,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_19.mat,KI16,2,N15_M07_F04,19,9,253952,256000,256000,HostService,-0.002151868631221642,3.9978481313687784
KI16_N15_M07_F04_run02_w00,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_2.mat,KI16,2,N15_M07_F04,2,0,0,2048,256002,HostService,-0.0020954093469200603,3.99790459065308
KI16_N15_M07_F04_run02_w01,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_2.mat,KI16,2,N15_M07_F04,2,1,28217,30265,256002,HostService,-0.0020954093469200603,3.99790459065308
KI16_N15_M07_F04_run02_w02,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_2.mat,KI16,2,N15_M07_F04,2,2,56434,58482,256002,HostService,-0.0020954093469200603,3.99790459065308
KI16_N15_M07_F04_run02_w03,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_2.mat,KI16,2,N15_M07_F04,2,3,84651,86699,256002,HostService,-0.0020954093469200603,3.99790459065308
KI16_N15_M07_F04_run02_w04,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_2.mat,KI16,2,N15_M07_F04,2,4,112868,114916,256002,HostService,-0.0020954093469200603,3.99790459065308
KI16_N15_M07_F04_run02_w05,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_2.mat,KI16,2,N15_M07_F04,2,5,141086,143134,256002,HostService,-0.0020954093469200603,3.99790459065308
KI16_N15_M07_F04_run02_w06,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_2.mat,KI16,2,N15_M07_F04,2,6,169303,171351,256002,HostService,-0.0020954093469200603,3.99790459065308
KI16_N15_M07_F04_run02_w07,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_2.mat,KI16,2,N15_M07_F04,2,7,197520,199568,256002,HostService,-0.0020954093469200603,3.99790459065308
KI16_N15_M07_F04_run02_w08,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_2.mat,KI16,2,N15_M07_F04,2,8,225737,227785,256002,HostService,-0.0020954093469200603,3.99790459065308
KI16_N15_M07_F04_run02_w09,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_2.mat,KI16,2,N15_M07_F04,2,9,253954,256002,256002,HostService,-0.0020954093469200603,3.99790459065308
KI16_N15_M07_F04_run20_w00,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_20.mat,KI16,2,N15_M07_F04,20,0,0,2048,256001,HostService,-0.0021642725648939594,3.997835727435106
KI16_N15_M07_F04_run20_w01,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_20.mat,KI16,2,N15_M07_F04,20,1,28217,30265,256001,HostService,-0.0021642725648939594,3.997835727435106
KI16_N15_M07_F04_run20_w02,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_20.mat,KI16,2,N15_M07_F04,20,2,56434,58482,256001,HostService,-0.0021642725648939594,3.997835727435106
KI16_N15_M07_F04_run20_w03,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_20.mat,KI16,2,N15_M07_F04,20,3,84651,86699,256001,HostService,-0.0021642725648939594,3.997835727435106
KI16_N15_M07_F04_run20_w04,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_20.mat,KI16,2,N15_M07_F04,20,4,112868,114916,256001,HostService,-0.0021642725648939594,3.997835727435106
KI16_N15_M07_F04_run20_w05,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_20.mat,KI16,2,N15_M07_F04,20,5,141085,143133,256001,HostService,-0.0021642725648939594,3.997835727435106
KI16_N15_M07_F04_run20_w06,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_20.mat,KI16,2,N15_M07_F04,20,6,169302,171350,256001,HostService,-0.0021642725648939594,3.997835727435106
KI16_N15_M07_F04_run20_w07,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_20.mat,KI16,2,N15_M07_F04,20,7,197519,199567,256001,HostService,-0.0021642725648939594,3.997835727435106
KI16_N15_M07_F04_run20_w08,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_20.mat,KI16,2,N15_M07_F04,20,8,225736,227784,256001,HostService,-0.0021642725648939594,3.997835727435106
KI16_N15_M07_F04_run20_w09,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_20.mat,KI16,2,N15_M07_F04,20,9,253953,256001,256001,HostService,-0.0021642725648939594,3.997835727435106
KI16_N15_M07_F04_run03_w00,D:\code\putest\PU-dataset-main\KI16\KI16\N15_M07_F04_KI16_3.mat,KI16,2,N15_M07_F04,3,0,0,2048,256001,HostService,-0.002251527822450949,3.997748472177549
